prompt_id,p_hat,bucket,base,grpo,opd,rlopd,agopd
839ebe54-faa2-45b3-8009-9f9206d30cc5,0.25,.25-.5,False,False,False,False,False
b02df460-a3c7-43b4-9262-f11182469809,0.0,hard(p=0),False,False,False,False,False
beb0b458-c9e8-40df-accb-396495edf5a2,0.0,hard(p=0),False,False,False,True,False
0406f867-30f1-4904-a732-4f0f7890ab09,0.0,hard(p=0),False,False,False,False,False
87277ebd-ad46-40f6-b832-b9d13448cc67,0.0,hard(p=0),False,False,False,False,False
6f0fdfbf-e1bc-41ec-9ea1-ff5ffdb74566,0.0,hard(p=0),False,False,False,False,False
79947f8d-a77d-456b-9036-0de59f04c39b,0.25,.25-.5,False,False,True,True,True
139cf27b-58b5-4451-a38a-b01f1483d54e,0.0,hard(p=0),False,False,False,False,False
3e2ab78b-1e70-47fb-98d0-4bdc2d308518,0.0,hard(p=0),False,False,False,False,False
f1511e6c-c07a-4daf-8a57-555247d20835,0.125,.125-.25,False,False,True,False,False
1a39b1dd-0f3e-48b0-b096-0e5da0a25824,0.125,.125-.25,False,False,False,False,False
f055f549-0da8-452b-a28f-ddaa5297ecf4,0.0,hard(p=0),False,False,False,False,False
444dee5d-22eb-40b0-ba5d-e731aeedea11,0.0,hard(p=0),False,False,False,True,False
cf6611e1-ca45-4b15-b7dd-9876e29d137d,0.0,hard(p=0),False,False,False,False,False
63354242-3ffc-4940-b994-60428a92c426,0.0,hard(p=0),False,False,False,False,False
58eeea7a-710e-48d1-a83b-7c6b9e95e8d6,0.5,.5-.75,True,False,False,False,False
ae6c0bfb-0610-4d5a-8682-f322789d94ce,0.0,hard(p=0),False,False,False,False,False
0f489da4-752f-4af4-984a-821f2a18d78d,0.0,hard(p=0),False,False,False,False,False
7dc5c2f1-88fc-4a89-be48-ca10dade41f2,0.25,.25-.5,False,False,False,False,True
caf7e42e-d77d-4c7f-8bb4-0409ba7155b3,0.0,hard(p=0),False,False,False,False,False
e8133032-054e-42bf-b65c-1366fa0208f6,0.0,hard(p=0),False,False,False,False,True
c1715afc-b92b-4747-ad2d-774aa168e5cc,0.0,hard(p=0),False,False,False,False,False
b2a07802-6e9a-441d-9a79-222299470be0,1.0,easy(>.75),True,True,True,True,True
8e9bca9c-860a-4d54-be0c-948fd7b5900c,0.0,hard(p=0),False,False,False,False,False
6d208f3f-65e3-4fe7-b52d-12e2b0f34fbd,0.25,.25-.5,True,True,False,True,True
87c0ec46-69d8-4649-97c4-c131c32f550d,0.375,.25-.5,False,False,False,False,False
0e26b888-565f-422a-b829-113a466322db,0.0,hard(p=0),False,False,False,False,False
35440e5c-8e53-4054-8b63-ac74be56c16e,0.875,easy(>.75),True,True,True,True,True
af9bae53-e3a2-4dd0-ba83-7512462d7f8e,0.0,hard(p=0),False,False,False,False,False
92adf04f-660e-475c-bc73-42570ec54257,0.0,hard(p=0),False,False,False,False,False
bca6c55c-acd7-4be0-bf3b-e86339beaa75,0.0,hard(p=0),False,False,False,False,False
0e6688cd-4ad2-4370-9ba4-894a5c398a30,0.0,hard(p=0),False,False,False,False,False
61b6424a-23fb-45a8-9b03-d57d10ad1b36,0.25,.25-.5,True,True,False,False,False
451be4fb-4e24-49e0-9329-cfd0cf4d5ed2,0.0,hard(p=0),True,False,False,False,True
8f2caac4-87b7-4f30-85ed-0dc4dfab054a,0.5,.5-.75,False,False,True,True,True
a7a1e20b-8b7b-4bfd-bf23-72d41306ac8e,0.875,easy(>.75),False,True,True,True,False
5f46b780-ce74-41a0-80aa-c17a1c6aa224,0.0,hard(p=0),False,False,False,False,False
4b2bd429-a90a-417c-8067-c6662a8368fe,0.75,easy(>.75),True,True,True,True,True
915f4c88-75f2-45eb-98e1-7cab73296161,0.0,hard(p=0),False,False,False,False,False
4712705f-341d-4cad-a675-7644adcad7dd,0.75,easy(>.75),False,False,False,False,False
754e0f31-18a0-4023-841c-804cb746ef0d,0.0,hard(p=0),False,False,True,False,False
0eae7d97-cf06-4223-b3fe-7c992935b0bc,0.125,.125-.25,False,False,False,False,False
f9f680bd-e195-4874-96df-22e0a6a2116a,0.0,hard(p=0),False,False,False,False,False
22f5b8aa-8420-4f39-8dc2-101111904790,0.5,.5-.75,False,True,True,True,True
f95d62f4-d893-4c69-a6d6-71790721368f,0.0,hard(p=0),False,False,False,False,False
066b3b44-8e1a-4183-ae51-e48f4d9045d0,0.25,.25-.5,True,True,True,True,False
e30e8fe9-2b34-4c3d-83c2-20ee2cb7bf1d,0.25,.25-.5,False,True,False,True,False
7d2ccad8-9af1-4fba-8562-71c97c5e2f5c,0.375,.25-.5,False,False,False,True,False
b2e73e19-d97e-4d3c-b27f-73de20e8efba,0.0,hard(p=0),False,False,False,False,False
16fbb61d-de67-4b1d-8343-86384409857e,0.0,hard(p=0),False,False,False,False,False
ca5d3a2a-12a6-4edc-9d64-840cd2c6cf70,0.0,hard(p=0),False,False,False,False,False
204a4fcc-55f3-4a5d-92fe-af2a8ccb2758,0.0,hard(p=0),False,False,False,False,False
a41d9b64-379e-4aa6-b586-5b282d3ef1e2,0.0,hard(p=0),False,False,False,False,False
d86aa52e-e183-470a-90f2-5aedee2de34b,0.625,.5-.75,True,True,False,False,True
c05c26ac-2ce3-425a-be9f-37060f3a9dd2,0.5,.5-.75,True,True,True,True,True
84d7676e-1410-42d1-a009-8a481fa2eaf5,0.375,.25-.5,False,False,False,False,False
b827d78b-910f-4e7b-9c68-5dd2882d0411,0.0,hard(p=0),False,False,False,False,False
c7f6438d-ff41-45db-90dc-abbc7ca85ca3,0.0,hard(p=0),False,False,False,False,False
0536bf0f-8fb0-43f3-964a-0e0e0bcfb2c9,0.25,.25-.5,False,True,False,True,True
1f7f8747-2ff2-4063-851c-d09051404520,0.0,hard(p=0),False,True,False,True,False
6de15cbc-023d-4ba9-b8d4-1eed6ae9edf1,0.0,hard(p=0),False,False,False,False,False
d038a3df-4653-489c-a22f-7637db61620d,1.0,easy(>.75),True,False,True,True,True
d362e7fc-70e0-4b73-8876-335e825a6ba6,1.0,easy(>.75),False,False,False,False,True
1bfbfe24-e338-48a8-87fe-6dfb977bbfbb,0.125,.125-.25,True,False,True,False,False
0b8f7ddd-0f39-435e-9a4f-4f0d57e41e07,0.375,.25-.5,True,False,False,True,True
1ebaf458-97e0-486d-9851-b1caa13e189c,0.0,hard(p=0),False,False,False,False,False
f9e13b55-d930-4454-821a-11fa199c753e,0.625,.5-.75,True,True,True,False,False
de8f4100-2498-4bd8-846c-04eb1536a89e,0.875,easy(>.75),False,False,True,True,True
12d2001b-105a-4692-bcb2-639591f68bca,0.25,.25-.5,False,False,False,False,True
b64eda11-4b46-4474-90c6-bfa2ad3fa7b6,0.0,hard(p=0),False,False,False,False,False
b20878f8-2276-4061-82c3-9daf33da50aa,0.0,hard(p=0),False,False,False,False,False
02147691-15c3-4a7a-94db-3ed7e776a476,0.0,hard(p=0),False,False,False,False,False
e0c9c461-e410-4e96-a857-d3ba2017235f,0.5,.5-.75,True,False,False,False,True
9d15fd8d-297e-4aa0-a240-4343c606f895,0.375,.25-.5,False,False,True,False,False
bfa293dc-88a6-4a9b-a02c-0e63bbbc5f2d,0.0,hard(p=0),False,False,True,False,False
6247a865-74d6-4a61-ab2e-14de9fbb1019,0.0,hard(p=0),False,False,False,False,False
b09fcc84-e57e-4561-8c20-eeb4ffdce7ac,0.875,easy(>.75),True,True,True,False,False
7c13ef68-4bb9-481b-91b2-e527df33cb50,0.0,hard(p=0),False,False,False,False,False
f65ed4c2-b5a3-42d1-b137-b07f0972c84a,1.0,easy(>.75),False,True,True,True,False
fbd36f8f-5a52-4d3c-be2a-c7c29ba71841,0.75,easy(>.75),True,True,True,False,True
0c0d0cb9-d069-4b7b-9a4a-4ad69a7c97cf,0.0,hard(p=0),False,False,False,False,False
b3b4a756-f552-4176-85e8-eee143e97565,0.0,hard(p=0),False,False,False,False,False
8684569d-ee95-4f32-bb8b-97cb350e65c7,0.0,hard(p=0),False,False,False,False,False
33c6f1b5-1a16-4c52-936f-78af0193e5b1,0.5,.5-.75,True,True,True,False,True
dcaea1c3-1171-4e67-8abc-8ee0459470d9,0.5,.5-.75,True,True,False,True,True
837399cf-67d9-4a3b-8b70-3dd641d129a6,0.0,hard(p=0),False,False,False,False,False
c8621c82-f0c5-42a8-946e-c06fd150a4c9,0.25,.25-.5,False,False,False,False,False
c9c739ad-5145-40f1-84ae-15d8d743ea76,0.5,.5-.75,False,False,False,True,True
adfae646-fa3f-40ce-93c8-eb68fd7ed4f0,0.0,hard(p=0),False,False,False,False,False
938a0114-ebd7-4dd1-99f1-3056d4808d49,0.25,.25-.5,False,True,True,False,False
c2405fd1-3f39-4f00-85fb-c8b47f84f68b,0.0,hard(p=0),False,False,False,False,False
4f34f1b5-6104-4c58-87b7-2347d48cef33,0.0,hard(p=0),False,False,False,False,False
d697308b-6152-468a-a86e-24702246842d,0.25,.25-.5,False,False,False,False,False
d69cbd9e-c2dd-4c11-bcf3-ddf625253621,0.0,hard(p=0),False,False,False,False,False
7ae0c988-0ec7-4ac6-8069-f870cd013221,0.0,hard(p=0),False,False,False,False,False
f8211c75-87f8-4d0d-b6d4-7a0f90492189,0.0,hard(p=0),False,False,False,False,False
89a98935-8b34-4988-b1d8-e0a5e8703fbf,0.25,.25-.5,False,False,False,False,False
e4e7d672-7027-4c50-b134-d31129798480,0.625,.5-.75,False,True,True,True,True
77a83369-9b69-4d41-ad64-229402af0726,0.25,.25-.5,False,False,False,False,False
f7d3337b-3c8e-47d7-b9e8-0b636739a75e,0.75,easy(>.75),False,False,True,False,True
6c449acc-54cc-423f-aa4c-6abbceba0091,0.75,easy(>.75),True,True,True,True,True
1b525171-85e8-4695-823b-7de7e77fc597,0.0,hard(p=0),False,False,False,False,False
3a2fd3a7-ef22-4304-80a3-e8a82f49a114,0.125,.125-.25,True,False,False,False,False
53d5c605-610b-45bf-a69c-3fcdb39270c6,0.0,hard(p=0),False,False,False,False,False
752dcfd9-797a-4b35-9d8c-8f5290e83af8,0.0,hard(p=0),False,False,False,False,False
460ab09a-0128-470b-b720-83727efa5c69,0.125,.125-.25,False,False,False,False,False
63d06802-3eda-4c2b-aaf7-a1d2fd826dcc,1.0,easy(>.75),True,True,True,True,True
e6cd1041-abe0-455b-8d3a-38e4e2945efd,0.75,easy(>.75),True,True,False,True,True
1563e5c0-11f5-4a9e-ad42-a695611fe1e9,0.125,.125-.25,False,False,False,True,False
1408944b-9df8-4052-88af-860e3107ff40,0.375,.25-.5,False,False,False,True,False
9685c914-83a4-49d9-8238-3ddf3aeecbae,0.0,hard(p=0),False,False,False,False,False
fbbdabf3-3124-4398-93fe-2fe51dcc0b47,0.0,hard(p=0),False,False,False,False,False
be2e0fd5-d5d4-499f-8593-04b981e8b26f,0.875,easy(>.75),True,True,True,True,False
3645e1ea-8ea5-4f65-ba43-f3081d9d7a44,0.0,hard(p=0),False,False,False,False,False
aab90ea9-5e07-4e87-8008-6cdf0554c6a2,0.0,hard(p=0),False,False,False,False,False
7ebe7cc2-48e2-496a-91cc-0d9d8b1bb336,0.0,hard(p=0),False,False,False,False,False
fae1e93f-1a85-4c98-a3b4-929c9b29d10f,0.125,.125-.25,False,True,False,False,False
464f29a4-8faf-40f1-ae19-ebe3c61ddba6,0.625,.5-.75,True,True,True,True,True
1fc5ab01-1205-46de-b907-1e737385bc00,0.0,hard(p=0),False,False,False,False,False
a34fd528-f069-4e90-8026-b50273ef68a7,0.625,.5-.75,True,False,True,True,True
a584cc6e-d462-436d-ba26-54afecd07936,0.125,.125-.25,False,False,False,False,False
1967755f-f45e-4cf4-8ebc-6891829d54ed,0.625,.5-.75,True,True,True,True,True
fd5ed13b-ed0b-481d-97eb-e291d887fc5b,0.375,.25-.5,False,False,False,False,False
5f581da6-99db-485b-8bc1-f041524d4d09,0.5,.5-.75,True,False,True,False,True
14119d62-b05a-495f-b05f-6f3d9b94d3ce,0.875,easy(>.75),True,True,True,True,True
69ff1fc4-e1ae-4afd-abeb-da740b50d673,0.5,.5-.75,False,False,False,False,True
c1d7049f-1747-41cf-bec8-331b8eae9225,0.125,.125-.25,False,False,True,True,False
31254b11-4ecf-465f-9789-8b41cdc4cf7e,0.0,hard(p=0),False,False,False,False,False
747bba32-4809-46fd-a625-9bf95895d2c3,0.25,.25-.5,False,True,True,True,True
4b79b1f9-b530-464b-968e-47ee81e6940a,0.0,hard(p=0),False,False,False,False,False
6f2c4c6c-58af-48eb-8e4d-724f9b9e0f41,0.125,.125-.25,False,False,False,False,False
13f4fbae-e893-4ee3-b276-6a76cc8e7d2b,0.625,.5-.75,False,True,False,False,True
b6b852e5-c2a7-45a7-adf9-f09f9361a869,0.0,hard(p=0),False,False,False,False,False
cdb366de-7283-4f5e-b79d-5f853f7cf542,0.0,hard(p=0),False,False,True,False,False
75859768-952c-4023-a651-8cc4d178c923,0.375,.25-.5,False,False,True,True,True
ae8b1600-0adb-46d2-9a2d-76407eb33a8d,0.0,hard(p=0),False,False,False,False,False
494a2ac3-d568-45ad-bb2f-1f9e77a25a83,0.0,hard(p=0),False,False,False,False,False
6cf8100b-34f9-45c7-9623-d58ebe3d1c1f,0.0,hard(p=0),False,False,False,False,False
654ae445-c504-45d6-a9ad-a493bad179e3,0.5,.5-.75,False,False,True,True,False
d4da8d54-b6c9-4307-8ddf-8c77415e7ed7,0.125,.125-.25,True,True,False,False,False
261afdbc-8745-49f3-b818-6174a5b25af7,0.0,hard(p=0),False,True,False,False,False
188cf5b1-f3fa-4d93-b882-f018594f2d0f,0.0,hard(p=0),False,False,False,False,False
8907183d-65bc-4805-b30c-debe0e992445,0.0,hard(p=0),False,False,False,False,False
610b004a-9008-487b-a99a-502df670c7b7,0.0,hard(p=0),False,False,False,False,False
c4581add-5f78-4b7c-ba64-2d0f847310c8,0.375,.25-.5,False,True,False,False,False
89967079-a82b-4cd8-aebb-100d14c2ebb5,0.0,hard(p=0),False,False,False,False,False
010a5338-0919-4f46-b66a-9e13d63eaf32,0.0,hard(p=0),False,False,False,False,False
a8d27dd4-f4e8-491b-a991-e115a78a6e6f,0.0,hard(p=0),False,False,False,False,False
d9e43a07-5493-4eff-a595-5aa1edbefad3,0.125,.125-.25,False,False,False,False,False
799a95b5-1a83-4274-b8f8-ca59ca2af63e,0.625,.5-.75,True,True,True,False,False
4e05fec1-6d1e-405b-ba23-89e399e9ee67,0.125,.125-.25,True,False,False,False,True
55d936a0-b5c4-4873-9629-cb06812cb30b,0.25,.25-.5,True,True,False,False,True
0da468b7-11a9-40a8-b3ed-34fbb7d3b11d,0.0,hard(p=0),False,False,False,False,False
abfd4127-b32e-4436-aea2-1fec8c192e18,0.0,hard(p=0),False,False,False,False,False
2e6b09d5-3298-4c76-afd0-4f774d1fb2d3,0.375,.25-.5,False,False,False,False,False
c2cc0035-5e34-4cd5-9286-19bbd6c5c357,0.0,hard(p=0),False,False,False,False,False
4c382b57-b2cc-4075-9046-66341bfaa464,0.0,hard(p=0),False,False,False,False,False
10d9b709-b341-4c14-ab5f-2a05c2b57682,0.0,hard(p=0),False,False,False,False,False
0f5fa4c9-43c3-4ecf-aee6-f6de75614bdd,0.125,.125-.25,False,True,False,False,False
32b82e66-ab32-4769-aab6-2177b55d770c,0.125,.125-.25,False,True,True,True,False
26c828f0-f27e-453e-98af-43377266b479,0.125,.125-.25,False,False,False,False,False
898a9578-36af-46b9-a62d-57f482d89bdc,0.25,.25-.5,False,True,True,False,False
1b3e7785-a8e0-4dce-a28e-414fa260db41,0.0,hard(p=0),False,False,False,False,False
2dd39737-264f-41c4-b751-70317f3b8d5d,0.0,hard(p=0),False,False,False,True,True
53a3c1af-74a7-415e-b091-88717ea38764,0.375,.25-.5,True,True,True,True,True
86522992-fd16-4dd5-a2a5-3bb7ad3e5984,0.0,hard(p=0),False,True,False,False,False
d8c08d50-0be3-462a-89a4-bf7021979f79,0.875,easy(>.75),True,True,True,True,True
6e4208f9-6979-4e1f-9cb1-3f7cfaab355a,0.0,hard(p=0),False,False,False,False,False
05dbb35a-03ca-42e3-bb1d-5dc3d6b170d1,0.0,hard(p=0),False,False,False,False,False
085231ce-6743-4450-bdd0-38f5f364c4c9,0.0,hard(p=0),False,False,False,False,False
af338be3-e9b1-4036-8519-1a6da67ec7bf,0.125,.125-.25,True,True,False,True,False
2dd26053-d481-45c6-a1a8-54b819aaf942,0.125,.125-.25,True,False,False,False,False
f1d7b022-7bf6-4df4-9e37-17c92b88da57,0.125,.125-.25,True,True,True,True,True
a78841df-fc00-4b85-b0d7-c4e5d66703cb,0.0,hard(p=0),False,False,False,False,False
2c6b4a83-915d-4558-bafc-6283eb2e48f6,0.25,.25-.5,True,False,True,True,True
186c94eb-3f6a-43b1-b2a4-f7dec58b7318,0.25,.25-.5,True,False,False,False,False
14d2ecba-9ab7-46ce-bdd9-c4545c12a6c0,0.125,.125-.25,False,False,False,False,False
7f4354af-cad7-48ee-b016-8cbd61f6a1c5,0.875,easy(>.75),True,True,True,True,True
e0d4134f-9b1b-461c-842a-eca92890da5d,0.125,.125-.25,False,False,False,False,True
5abec22b-dc9c-41ab-85f1-320e1e8da297,0.0,hard(p=0),False,False,True,False,False
aea61081-cbf4-4b1e-abdf-210df92ba535,0.0,hard(p=0),False,False,False,False,False
570ec98e-7452-46a1-a405-3abb97ec15b6,0.0,hard(p=0),False,False,False,False,False
60e9c809-a5fc-406a-b83c-43594c167340,0.0,hard(p=0),False,False,False,False,False
84e019b2-a752-4e55-93b4-e6579ddd5a48,0.0,hard(p=0),False,False,False,False,False
9bc50ab0-dc55-4f3b-85ba-26daf099c2ce,0.0,hard(p=0),False,False,False,False,False
01f6ec5f-8677-4b90-8814-23719b1bed8f,0.5,.5-.75,False,True,False,False,False
84292931-a1e2-4ecb-9b81-9ff79d060a90,0.0,hard(p=0),False,False,False,False,False
8694a00a-c755-4c1d-915f-458d955cf1d8,0.0,hard(p=0),False,False,False,False,False
43250062-84fd-4fd3-9bdb-c3ce6dc54ce7,0.0,hard(p=0),False,False,False,False,False
6ae72f24-2047-44ef-befc-08c237039098,0.125,.125-.25,False,False,False,False,False
06645011-e7b3-4115-8363-f721861f2eee,0.0,hard(p=0),False,False,False,False,False
aa9c43a8-cafd-4909-917c-d59e3361b3d2,0.125,.125-.25,False,True,True,True,True
bdcb50c2-6208-4137-b218-e311fad2e41c,0.0,hard(p=0),False,False,False,False,False
29b74618-7dbd-443b-bfe2-7c6265e7476c,0.0,hard(p=0),False,False,False,False,False
a2d7437b-2311-48a0-9690-75fcbeaf877d,0.75,easy(>.75),True,True,False,True,True
92579520-e2f1-44a2-bbdc-24f026e28258,0.875,easy(>.75),True,True,True,True,True
23cb435a-dcce-475c-8bd0-aae8f9ecab81,0.125,.125-.25,False,False,False,False,False
b74bb499-d609-4d1c-8b22-79c70e51f110,0.0,hard(p=0),False,False,False,False,False
3381808b-fb0e-4d7d-a42f-1da3561e2f2d,0.25,.25-.5,True,True,True,True,True
097c172a-bf70-4daa-b843-3c9670effec0,0.25,.25-.5,True,False,True,True,True
655e1854-5357-4544-bc38-543be007e230,0.0,hard(p=0),False,False,False,False,False
7215180b-759e-41e9-a371-81c0c16a3ce2,0.0,hard(p=0),True,False,False,False,False
4ce5b9e9-5725-4832-9fa5-409b7bb4f2fa,0.0,hard(p=0),True,False,False,False,False
ae8cd967-0b0b-4669-a738-dc6b519785f4,0.125,.125-.25,False,False,False,False,True
b09321ad-4ece-45f1-b6c7-9fd1c0e5096e,0.0,hard(p=0),False,False,False,False,False
e7a61ced-64b0-4a76-bc3c-4bcc885f573b,0.125,.125-.25,False,False,False,False,False
2bd568c6-1386-444b-9aa6-90c3dd1e56f2,0.75,easy(>.75),True,True,True,True,False
90fbcb0f-ea3d-4426-8732-2018d168235d,0.5,.5-.75,True,True,True,False,True
40e70c73-4554-49b6-a736-8985cdb9373e,0.75,easy(>.75),True,True,True,True,True
94665fbe-83ae-485b-9cf7-4a1b88efb3aa,0.125,.125-.25,True,True,False,True,True
3a720792-4ecc-47a0-bfad-34bdaa2c0b40,0.75,easy(>.75),True,True,False,True,False
582d6998-7e61-4367-8d0a-f8ab128107cc,0.0,hard(p=0),False,False,False,False,False
ad91c12f-9483-4191-871a-ef642b619838,0.875,easy(>.75),False,True,False,False,True
263dd033-d636-4c26-b6b8-396519113929,0.0,hard(p=0),False,False,False,False,False
ace0887c-a8a3-466b-978c-d8912b922f7d,0.0,hard(p=0),False,False,False,False,True
46128e69-5e9c-4ca9-bf91-9696d5643078,0.75,easy(>.75),True,False,True,True,False
639bfbe9-9ea0-48d0-902f-73803dea7aaf,0.0,hard(p=0),False,False,False,False,False
2fb3cdc4-1825-47c6-9fd3-ee461594043b,0.0,hard(p=0),False,False,False,False,False
e7206467-c133-43f7-82ef-6fa018da7089,0.125,.125-.25,False,False,False,False,False
c014e27b-c732-4773-9a03-8d0423ee5889,0.0,hard(p=0),False,False,False,False,False
da527b9f-d94e-4257-81b3-9df9695f30fd,0.125,.125-.25,False,True,False,False,False
8d3b618c-f488-4e47-a037-2d4abd4fb631,0.0,hard(p=0),False,False,False,False,False
8f15e081-c059-419d-ba16-7e03e0d92061,0.0,hard(p=0),False,False,False,False,False
1f3c5f96-202d-4c63-a3b0-64c81e186fca,0.75,easy(>.75),True,True,True,True,True
8a86e67c-61be-41ce-a224-45077ab23e8a,0.125,.125-.25,False,True,False,False,True
330bd6d9-4c80-45d0-aba7-bc8c6ad12e1a,0.25,.25-.5,False,True,False,False,False
1873fd9a-815c-4683-89ea-7a053f8a7ff4,0.0,hard(p=0),False,False,False,False,False
4303a60e-e2d3-454f-8a84-bd4a546caa60,0.0,hard(p=0),False,False,False,False,False
576b501a-7b77-491f-aaea-2d3f350b2de0,0.5,.5-.75,True,False,True,False,True
11f31871-dde9-4bbf-8f11-2b9d83d8762b,0.0,hard(p=0),True,False,True,False,True
99454afe-cdee-4f2b-b590-6751ca2a0442,0.0,hard(p=0),False,False,False,False,False
c143279d-4b90-40b7-aa43-a03609d02681,0.0,hard(p=0),False,False,False,False,False
d2ff620c-03cf-41ca-94a8-f88d2d98eccf,0.25,.25-.5,False,False,False,False,True
9a26dc44-bc94-4411-9024-e1ec7086d8ed,0.5,.5-.75,True,False,True,False,False
b6e1c827-723c-42ae-b64a-29e3482d38d4,0.0,hard(p=0),False,False,False,False,False
4b5e4fc8-8c38-4f73-b50f-7f545e7e52e1,0.0,hard(p=0),False,False,False,False,False
53499fc9-e3a6-418a-9e66-b5a7bcdebcc2,0.5,.5-.75,True,True,False,False,False
74d15b2b-6b53-4b8c-a9db-41a81736c308,0.25,.25-.5,False,False,False,False,False
ab6e79ac-c39c-4540-b028-610510bb7f36,0.0,hard(p=0),False,False,False,False,False
1a0e4187-910e-4afb-aea9-e35253b17686,0.875,easy(>.75),True,False,True,True,True
b2d56d17-afba-42cb-b3a8-6f395e6a26a1,0.0,hard(p=0),False,False,False,True,False
b15c340f-14da-4681-8afe-0a635a893466,0.125,.125-.25,False,False,False,False,False
136bcbf7-89ca-4de7-993a-4d298a27d089,0.625,.5-.75,False,True,True,True,True
901a2598-81b6-4616-8d26-c4043b4a32dd,0.0,hard(p=0),False,False,True,True,True
135158c9-d42e-4cfd-9eb3-7462d25a2de7,0.25,.25-.5,False,False,False,False,False
82117763-548c-4761-9874-6529ca0abc3e,0.375,.25-.5,False,False,False,False,False
3a8cfe3a-aa60-4818-bb09-606929b54914,0.0,hard(p=0),False,False,False,False,False
aa70d5d9-c7c6-43b9-8f64-77e09ce59815,0.875,easy(>.75),False,False,True,False,True
d25a91c0-02c6-42cd-9cff-3fbce41ec3ba,0.875,easy(>.75),True,True,False,True,True
8be3a2d7-f97a-453d-ae16-7cb9db2729e7,0.0,hard(p=0),False,False,False,False,False
e6c453c8-d43f-4765-b397-9a792fcc3539,0.125,.125-.25,False,False,False,False,False
0da209bf-3ce6-4cb1-a715-22925163c56e,0.875,easy(>.75),True,True,True,True,False
239788f5-d010-46f7-ae2c-83a480fa0f6c,0.0,hard(p=0),False,False,True,True,True
ec1bf613-9b4c-4e2a-a378-e1513ddc0b9c,0.0,hard(p=0),False,False,False,False,False
49369bdf-f72e-47e3-9872-76847d842520,0.5,.5-.75,True,True,False,True,False
a8132503-05b3-4f10-b6fb-1d244c63c7eb,0.0,hard(p=0),False,False,False,False,False
b5635502-7cc5-42b5-809d-0b36c891c147,0.0,hard(p=0),False,False,False,False,False
a1b2cccc-c04e-48e7-ae66-06544d141d52,0.0,hard(p=0),False,False,False,False,False
a3b3befa-8ba8-4087-8cfc-1e4fe1ba4bed,0.0,hard(p=0),False,False,False,False,False
a1249516-55c7-4267-8657-65d782f4c099,0.0,hard(p=0),False,False,False,False,True
9268b31c-4ced-44ab-a31e-8d6a37849a08,0.0,hard(p=0),False,False,False,False,False
c9eaa2e7-3695-4071-a3a3-98caeb499f64,0.125,.125-.25,True,True,True,True,True
4e2a96d5-d408-4b7d-a473-ded0186bd77f,0.625,.5-.75,True,True,False,False,False
4896026c-265f-4f76-a27b-6eca80d61fef,0.0,hard(p=0),False,False,False,False,False
ef4d9843-e72d-4dba-9b8b-68e88346e7e0,0.0,hard(p=0),False,False,False,False,False
c5d4e804-feea-4c9c-8c92-f2d6611ad8c2,0.0,hard(p=0),False,False,False,False,False
874761a8-fd2a-4843-806d-752a1985e0e0,0.0,hard(p=0),False,False,False,False,False
2a0b4815-e45d-4d0e-b4d8-4506252a3da3,0.0,hard(p=0),False,False,False,False,False
e8678fd2-e6b0-4571-9907-d575746db568,0.125,.125-.25,False,False,False,False,False
0863f2f7-4e87-464e-bc9b-1ff3a85b7c56,0.0,hard(p=0),False,False,False,False,True
4b9017de-44b2-4e2b-9cb7-9a1ee8ee59d2,0.75,easy(>.75),True,True,True,True,True
d75b2230-1d15-4a20-8e09-343e1f256f5c,0.0,hard(p=0),False,False,False,False,False
39c7c9df-913f-4622-a011-4f07c9561a21,0.0,hard(p=0),False,False,False,False,False
76c425dd-91c3-4f0f-bf49-d6ce1dcb6551,0.75,easy(>.75),False,False,False,False,True
71a4dc32-2d7c-4624-a8ee-195a718c30ed,0.0,hard(p=0),True,False,False,False,False
09d265df-334b-48bf-8921-5ce757f6a276,0.0,hard(p=0),False,False,False,False,False
22f7f6cf-5714-4320-80bd-57afd4de44b6,0.0,hard(p=0),False,False,False,False,False
cc65ac3a-ba04-4216-b8cc-e5364b004033,1.0,easy(>.75),True,True,True,False,True
261976fd-0963-4a43-a854-93e55a1fa9f7,0.125,.125-.25,False,True,False,False,False
44d5a443-c297-4691-b98b-9a8b5f3512b5,0.0,hard(p=0),False,False,False,False,False
e074feaf-329d-4586-b588-e9f9c11d0f00,0.75,easy(>.75),True,False,True,True,True
bb838926-ff07-4e04-a18e-cd8b6c773ac1,0.625,.5-.75,False,False,False,False,True
32b253b5-c4a6-45a7-842e-3cd3becf0f32,0.0,hard(p=0),False,False,False,False,False
a6545fbc-30c4-4dff-9536-b7abc15ef302,0.0,hard(p=0),False,False,False,False,False
53de5966-83be-4bf9-807f-f8a37195aaea,0.0,hard(p=0),True,False,True,True,False
49154d8a-5cde-48bd-adf0-7797a939c62e,0.0,hard(p=0),False,False,False,False,False
abbed715-0a07-45f8-917f-ba6ab71420d0,0.875,easy(>.75),True,True,False,True,False
39e792e8-0715-4fb7-955a-43bbcfe98298,0.5,.5-.75,True,True,False,False,True
c766b3ed-1ad4-4937-8261-ab0adfc758c7,0.0,hard(p=0),False,False,False,False,False
ffdba40e-0e6c-4067-a94a-4333547795bc,0.0,hard(p=0),False,False,False,False,False
f8508c63-4338-46ce-9557-9be1f02478f7,0.0,hard(p=0),False,False,False,False,False
81d605b7-4171-46c3-99e9-0b8fd83c7981,0.625,.5-.75,True,False,False,False,False
